gene_ids,gene_names,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000134765,DSC1,0.481297894329698,0.304658612304458,0.657937176354939,5.9626285753246,5.62278239046885,8.58886478752723e-06,7.47993989089274e-05,3.26674899398995
ENSG00000203485,INF2,-0.105558375390493,-0.144301488179158,-0.0668152626018274,4.47862516862378,-5.62241361963944,8.59678015570931e-06,7.48290113028205e-05,3.26582855844107
ENSG00000185561,TLCD2,0.203415258219597,0.128698763316231,0.278131753122963,1.24585499587735,5.61812815177758,8.68930816488088e-06,7.55947003761526e-05,3.25513155259247
ENSG00000204310,AGPAT1,-0.0982419092437244,-0.134332107289763,-0.0621517111976863,1.24968995012005,-5.6173584026038,8.70603450694365e-06,7.57004773785819e-05,3.25321004247611
ENSG00000166971,AKTIP,0.183236612058145,0.115905185113466,0.250568039002823,4.91831521123247,5.61589578589473,8.73790653045778e-06,7.59377687096365e-05,3.2495588312996
ENSG00000168939,SPRY3,0.0891054852079585,0.0563553595040738,0.121855610911843,-1.70442660700033,5.61456447367169,8.76702006378469e-06,7.61508508999495e-05,3.24623527864541
ENSG00000204909,SPINK9,0.0978486714189107,0.0618756633027781,0.133821679535043,1.07094374612945,5.61310004229423,8.79915822672211e-06,7.63899681987771e-05,3.24257926439846
ENSG00000142002,DPP9,-0.141083860539902,-0.192967791154053,-0.0891999299257524,5.05071696866815,-5.6113721229147,8.83723241729589e-06,7.66803418072486e-05,3.23826525775352
ENSG00000269556,TMEM185A,0.0866257180927405,0.0547635394146819,0.118487896770799,2.03223069597122,5.61042788198316,8.85810897673315e-06,7.68212663900568e-05,3.23590773656951
ENSG00000137225,CAPN11,0.143417422594019,0.090660062136515,0.196174783051524,-2.20614517857488,5.60974938528179,8.87314094992309e-06,7.69113833488888e-05,3.23421367226428
ENSG00000196154,S100A4,-0.180422184708027,-0.24681813256055,-0.114026236855504,5.53371319826355,-5.60754758117753,8.92209978836343e-06,7.72916545293877e-05,3.22871601783707
ENSG00000215020,AL591684.1,-0.138087254558503,-0.188905533893307,-0.0872689752236989,-0.0309997842393383,-5.60735748074663,8.92633963490304e-06,7.72916545293877e-05,3.22824134362299
ENSG00000144061,NPHP1,-0.107541951888849,-0.147127514378964,-0.0679563893987344,1.63730903932142,-5.60616272442429,8.95303328768766e-06,7.748230844744e-05,3.22525802359622
ENSG00000270942,AC245052.2,-0.123993726506679,-0.169652138587012,-0.0783353144263447,-0.92844305355229,-5.60406952080769,8.99999548873521e-06,7.78480820640964e-05,3.22003104313983
ENSG00000138172,CALHM2,-0.0993196013750439,-0.135905801496683,-0.0627334012534052,1.00076516617973,-5.60198920264597,9.04691589003235e-06,7.81985093050116e-05,3.21483595287128
ENSG00000175463,TBC1D10C,0.138054611878346,0.087198443026904,0.188910780729788,-1.96472939384327,5.60185527002404,9.04994514252171e-06,7.81985093050116e-05,3.21450147885168
ENSG00000152409,JMY,0.165074839517303,0.104261641086329,0.225888037948278,2.4958913488783,5.60154260404193,9.05702093911654e-06,7.82188681729955e-05,3.21372064396863
ENSG00000165152,TMEM246,0.0877834616206957,0.0554388153000848,0.120128107941307,3.130798492014,5.60060445109343,9.07828549459801e-06,7.83616799489442e-05,3.21137771363314
ENSG00000119333,WDR34,-0.102364533898397,-0.140084534162324,-0.0646445336344709,4.14102997086872,-5.60018573966376,9.08779249659578e-06,7.84029073639156e-05,3.21033201076448
ENSG00000176490,DIRAS1,-0.120843323747317,-0.165385041049868,-0.0763016064447653,-2.07913452199653,-5.59861121568699,9.12363303245871e-06,7.86711603782197e-05,3.20639964285655
ENSG00000057149,SERPINB3,0.44837353974931,0.283073833715322,0.613673245783298,7.94463092675895,5.59747933929452,9.14948612492507e-06,7.8853059567542e-05,3.20357268520129
ENSG00000269855,AC012313.1,0.273646503683391,0.172751165971608,0.374541841395173,1.20964247288762,5.59684668634472,9.16396881990912e-06,7.89199687860651e-05,3.20199254402154
ENSG00000171227,TMEM37,0.137842512280118,0.0870171234269774,0.188667901133259,-1.81337497715397,5.59663617145865,9.16879307593002e-06,7.89199687860651e-05,3.20146674718894
ENSG00000135241,PNPLA8,0.0984771635990519,0.0621658178797956,0.134788509318308,4.7718230630935,5.59651654561816,9.17153562311962e-06,7.89199687860651e-05,3.20116795995673
ENSG00000206044,AC005841.1,0.174178407642643,0.109916076680571,0.238440738604715,-1.23723317509725,5.59322701439935,9.24727808721263e-06,7.95304305860793e-05,3.19295139254008
ENSG00000160813,PPP1R35,-0.104086678407363,-0.142494748723722,-0.0656786080910035,4.0704807932765,-5.59238763463736,9.26670633959586e-06,7.96561847334659e-05,3.19085468267988
ENSG00000234370,GTF2H4,-0.0761916450804537,-0.104318436935884,-0.048064853225023,1.46677101870146,-5.58999933912927,9.32221225551852e-06,8.00917696789572e-05,3.18488864239367
ENSG00000168575,SLC20A2,-0.13190499174381,-0.180707732894405,-0.0831022505932155,6.00721094629268,-5.57752621419836,9.61761833907327e-06,8.25869371675965e-05,3.15372436410916
ENSG00000006740,ARHGAP44,-0.0903575517578273,-0.123805743342503,-0.0569093601731521,0.147434624590162,-5.57463475739183,9.68744113988872e-06,8.31434293171288e-05,3.1464985884996
ENSG00000161328,LRRC56,0.109808192411011,0.0691536817413923,0.150462703080629,-0.660868218973261,5.57379009670189,9.70793471808891e-06,8.32761915542896e-05,3.1443876731171
ENSG00000269159,CU151838.2,-0.121953873465242,-0.16710924978105,-0.0767984971494339,-0.943572885649757,-5.57327840367605,9.72037102208048e-06,8.33397356176616e-05,3.14310886444742
ENSG00000197948,FCHSD1,0.15913454158926,0.10020916655898,0.21805991661954,4.83747698301413,5.57297002734603,9.72787366229968e-06,8.33609359903271e-05,3.14233817100965
ENSG00000125657,TNFSF9,-0.133343514600133,-0.182749375428619,-0.0839376537716479,3.43598657288625,-5.56952339250116,9.81212874856724e-06,8.40394882428966e-05,3.13372393616307
ENSG00000132467,UTP3,0.0897746340343523,0.0565066618007761,0.123042606267928,4.4840591585075,5.56867558974142,9.83296682907319e-06,8.41744624267717e-05,3.1316048919629
ENSG00000160179,ABCG1,0.164128312088358,0.103299425026913,0.224957199149804,3.30586815355266,5.5679873226265,9.84991665505441e-06,8.42635892163322e-05,3.12988456620835
ENSG00000262499,WBSCR27,-0.227535011800959,-0.311865785860131,-0.143204237741787,-0.616932215042837,-5.56784006069271,9.85354708871368e-06,8.42635892163322e-05,3.12951648064756
ENSG00000134775,FHOD3,-0.136401863231256,-0.186986255009909,-0.0858174714526029,0.515702668344186,-5.56452855646091,9.93554413109643e-06,8.49209762169474e-05,3.12123891461273
ENSG00000168970,JMJD7-PLA2G4B,0.20970934036569,0.131880843498756,0.287537837232624,4.65081063504783,5.56037057659984,1.00394804167976e-05,8.57651077049419e-05,3.11084448264732
ENSG00000141068,KSR1,0.164804319307364,0.10362600981283,0.225982628801898,2.71690068459936,5.55898782393125,1.00742882788366e-05,8.60181244951877e-05,3.10738753162286
ENSG00000196604,POTEF,-0.1493995169947,-0.204873512075529,-0.0939255219138714,0.675797316251904,-5.55756249339995,1.01102958806188e-05,8.62811192736845e-05,3.10382400795859
ENSG00000156886,ITGAD,0.0948895265612723,0.0596472645800247,0.13013178854252,-0.255297276088987,5.55621585827285,1.01444351670667e-05,8.6527907372e-05,3.10045711650931
ENSG00000161647,MPP3,-0.107471237279286,-0.147400607109761,-0.0675418674488103,2.41314833422065,-5.55423687971668,1.01948173045486e-05,8.69129152203105e-05,3.09550901765329
ENSG00000165813,C10orf118,0.123572488672534,0.077656313690331,0.169488663654736,4.01059446679563,5.55367800217754,1.02090914090159e-05,8.69898570291107e-05,3.09411159515752
ENSG00000213221,DNLZ,-0.0953528188134401,-0.130785316124594,-0.0599203215022857,2.47582692473684,-5.55336704193133,1.02170423024409e-05,8.70128684883623e-05,3.09333405886612
ENSG00000272413,AL662890.12,0.218999229096043,0.137599828526575,0.300398629665512,2.63103362051445,5.55195560256845,1.02532100741721e-05,8.72760403488722e-05,3.08980476869487
ENSG00000106617,PRKAG2,-0.107031707872057,-0.146823985798408,-0.0672394299457055,4.40716448108996,-5.55057863058775,1.02886195731752e-05,8.75324908553558e-05,3.0863615440796
ENSG00000166147,FBN1,-0.123796962114405,-0.169848012183598,-0.0777459120452117,-0.431314839103748,-5.5474711864049,1.03689847537307e-05,8.8170951423078e-05,3.07859070647374
ENSG00000100319,ZMAT5,-0.0954894585410865,-0.131015577657721,-0.0599633394244519,2.96248979003851,-5.54666923461832,1.03898279490259e-05,8.83028813329262e-05,3.07658515482938
ENSG00000117298,ECE1,-0.10860515544257,-0.149015403898524,-0.0681949069866158,4.35340991887197,-5.54604674944374,1.04060359456312e-05,8.83953017565071e-05,3.07502839263751
ENSG00000251209,LINC00923,0.100071601939449,0.0628300642099809,0.137313139668916,0.0701712988740072,5.54508045951581,1.04312465152778e-05,8.85640617303787e-05,3.07261176762803
ENSG00000221955,SLC12A8,-0.113920225579816,-0.156364252855438,-0.0714761983041936,1.97929394862318,-5.53871293170077,1.0598929532402e-05,8.99150845762561e-05,3.05668557333713
ENSG00000181625,SLX1B,-0.106557667073791,-0.146259195532788,-0.0668561386147932,3.61153676189396,-5.53862653461805,1.06012233911787e-05,8.99150845762561e-05,3.05646946338733
ENSG00000105514,RAB3D,0.132530674943782,0.0831482950356509,0.181913054851913,4.68149768311713,5.53820463361739,1.06124321648593e-05,8.99641116461449e-05,3.05541413176565
ENSG00000196458,ZNF605,0.078577169558452,0.0492940354550096,0.107860303661894,2.03128561215811,5.53736855021133,1.06346801151498e-05,9.00785825874708e-05,3.05332274330143
ENSG00000136451,VEZF1,-0.0976113893401591,-0.133989340866553,-0.0612334378137655,3.09067677739854,-5.53715727958969,1.06403094390719e-05,9.00785825874708e-05,3.05279426179267
ENSG00000103202,NME4,-0.170673922351803,-0.234281755254583,-0.107066089449023,5.28558141792074,-5.53708480302475,1.06422412783605e-05,9.00785825874708e-05,3.05261296513437
ENSG00000108352,RAPGEFL1,0.233615774146405,0.146539347599348,0.320692200693463,5.94762351489767,5.53638356601995,1.0660950873303e-05,9.01893187707934e-05,3.05085883768857
ENSG00000198794,SCAMP5,0.138501457833615,0.0868753515610355,0.190127564106194,-0.893991969118737,5.5361720552244,1.06666006948444e-05,9.01893187707934e-05,3.05032974261839
ENSG00000171425,ZNF581,-0.117561569131918,-0.161385326596583,-0.0737378116672544,3.82452901420593,-5.53579970134085,1.06765542825861e-05,9.01893187707934e-05,3.04939829128139
ENSG00000167608,TMC4,-0.107089695646583,-0.147009968267055,-0.0671694230261106,0.777419222510523,-5.53577960103289,1.0677091861962e-05,9.01893187707934e-05,3.04934800968223
ENSG00000155016,CYP2U1,-0.127314231170954,-0.174816063594488,-0.0798123987474193,-0.701495962349556,-5.530841256174,1.08100010743404e-05,9.12654853820904e-05,3.03699382456381
ENSG00000119782,FKBP1B,-0.12417231433215,-0.170509701380986,-0.0778349272833149,3.28361382930296,-5.52990716327722,1.0835328758311e-05,9.14327410954627e-05,3.03465685068495
ENSG00000180938,ZNF572,-0.112804409017406,-0.154903869731287,-0.0707049483035248,-1.00986486616115,-5.52935084168568,1.08504418111887e-05,9.15136753876996e-05,3.03326498420071
ENSG00000235750,KIAA0040,-0.166654921291653,-0.228859334012216,-0.104450508571091,3.56256664017052,-5.52868127428914,1.08686596077911e-05,9.16135478894086e-05,3.03158976196154
ENSG00000178363,CALML3,0.399604292051493,0.250446243943184,0.548762340159802,4.66770915368529,5.52850947054577,1.08733390875802e-05,9.16135478894086e-05,3.03115991368285
ENSG00000107404,DVL1,-0.121487435331887,-0.166838922041641,-0.0761359486221319,5.11758508489472,-5.5279542549287,1.08884756454933e-05,9.16944648743698e-05,3.02977076709672
ENSG00000169258,GPRIN1,-0.087867058671653,-0.120670755547974,-0.0550633617953316,1.87758683525275,-5.52748921401076,1.0901170233398e-05,9.17547456973617e-05,3.02860722273511
ENSG00000013563,DNASE1L1,-0.148710639141018,-0.204234612076679,-0.0931866662053564,3.92045824225194,-5.52695732758242,1.09157079269407e-05,9.18304707985728e-05,3.02727641309596
ENSG00000138162,TACC2,0.112435114758793,0.0704492739845973,0.154420955532989,4.97472670447462,5.52616334998346,1.09374457097927e-05,9.19666604507329e-05,3.02528980474934
ENSG00000103404,USP31,-0.0979816225631643,-0.134573090176691,-0.0613901549496372,2.37042629871304,-5.52572673273252,1.09494182339202e-05,9.20206432001825e-05,3.02419733009854
ENSG00000268302,AL035252.1,-0.164902806293778,-0.226511143962249,-0.103294468625308,5.11371008655899,-5.52348477112693,1.10111045906407e-05,9.2492162382508e-05,3.0185874611561
ENSG00000100170,SLC5A1,0.419683685445192,0.262792853275115,0.576574517615268,3.2514836389327,5.52012771299113,1.11041307350291e-05,9.31683073969207e-05,3.01018681408149
ENSG00000268138,PORCN,-0.148086040563096,-0.203445532924041,-0.0927265482021513,3.10419726627938,-5.52009596056368,1.11050144022359e-05,9.31683073969207e-05,3.0101073540883
ENSG00000102312,PORCN,-0.148085172858004,-0.203445583739318,-0.0927247619766911,3.1041865136758,-5.51997202880585,1.11084640931826e-05,9.31683073969207e-05,3.00979721606582
ENSG00000165171,WBSCR27,-0.230050279274028,-0.316063955699279,-0.144036602848778,-0.591268256752181,-5.51924736761985,1.11286570612944e-05,9.32904569938449e-05,3.00798373998392
ENSG00000101210,EEF1A2,0.290071977413209,0.181561658014134,0.398582296812284,0.838799276111506,5.51644558883381,1.12070799341765e-05,9.39003719661818e-05,3.00097194760772
ENSG00000263062,NAIP,0.0768080612675086,0.0480650987447495,0.105551023790268,0.307307009924019,5.51442049596173,1.12641111833159e-05,9.43305278631101e-05,2.99590361341984
ENSG00000056998,GYG2,-0.137518267892012,-0.188988054648242,-0.0860484811357821,-1.0193533689719,-5.5135666622614,1.12882450611062e-05,9.44848916150063e-05,2.99376659373844
ENSG00000268691,LDOC1,0.0776634304837817,0.0485872346761498,0.106739626291414,2.95537723743068,5.51192868937427,1.13346895050168e-05,9.48205957506897e-05,2.98966686767566
ENSG00000171517,LPAR3,-0.136257918849812,-0.187272804867199,-0.0852430328324241,3.60076077481189,-5.51174905041041,1.13397948939762e-05,9.48205957506897e-05,2.98921723478624
ENSG00000262676,SLC37A4,-0.0871530714530683,-0.11978742809891,-0.0545187148072267,2.13691913416258,-5.51102329645819,1.13604447325348e-05,9.49453608433178e-05,2.98740066696577
ENSG00000128342,LIF,-0.2112013163976,-0.290293435531486,-0.132109197263714,-1.1423506588784,-5.5104620287369,1.1376440551852e-05,9.50311236218966e-05,2.98599578797316
ENSG00000237289,CKMT1B,0.131284784516921,0.0821127309448321,0.180456838089011,5.63442974533889,5.50960741867696,1.1400840263032e-05,9.51472957430444e-05,2.98385662360247
ENSG00000188089,PLA2G4E,0.373179972693347,0.233406418511954,0.51295352687474,4.78582901228833,5.50957279021649,1.14018300455974e-05,9.51472957430444e-05,2.98376994459615
ENSG00000155099,TMEM55A,-0.111062196264288,-0.152667215116952,-0.0694571774116232,2.54042954399361,-5.50864948946705,1.14282527811165e-05,9.53197953404348e-05,2.98145879071275
ENSG00000240891,PLCXD2,-0.154883590234593,-0.212909144785029,-0.0968580356841569,1.2888563282321,-5.50821283168742,1.14407704983817e-05,9.53762019465193e-05,2.98036575619022
ENSG00000165995,CACNB2,0.0774799474806439,0.0484513532528923,0.106508541708395,-1.7601538974038,5.50792373433976,1.14490657196012e-05,9.53973686128457e-05,2.9796420862751
ENSG00000134245,WNT2B,0.128320454230034,0.0802312854269797,0.176409623033088,0.464435824835099,5.5064693076951,1.14908907959205e-05,9.56529299002485e-05,2.976001283146
ENSG00000024422,EHD2,-0.127934201943839,-0.17587910731984,-0.0799892965678384,5.76630820456987,-5.50641327657011,1.14925051782931e-05,9.56529299002485e-05,2.97586102035555
ENSG00000006125,AP2B1,-0.143427250871804,-0.197181433362141,-0.0896730683814666,5.7797927458333,-5.50609902848269,1.15015636259019e-05,9.56529299002485e-05,2.97507435925348
ENSG00000154102,C16orf74,-0.145990382942921,-0.200705619345411,-0.0912751465404299,5.0726156098057,-5.50605535140027,1.15028232239905e-05,9.56529299002485e-05,2.97496502141345
ENSG00000212768,AC114546.1,0.150214238308642,0.093874947600552,0.206553529016731,5.24759515653224,5.50204743242942,1.16190034064721e-05,9.65705834781656e-05,2.96493142662108
ENSG00000124067,SLC12A4,-0.105956031083449,-0.1457037849213,-0.0662082772455976,4.31658966368212,-5.50094997727764,1.16510227111318e-05,9.67881701210962e-05,2.96218384562118
ENSG00000154537,FAM27C,-0.0967267814304841,-0.13301835726191,-0.0604352055990582,0.255106497494765,-5.50003579336397,1.16777630784045e-05,9.69617071635261e-05,2.95989504714653
ENSG00000065802,ASB1,-0.120037559358012,-0.165079258934168,-0.0749958597818565,2.93836622036809,-5.49954794096769,1.16920584324467e-05,9.70317898852973e-05,2.95867361438517
ENSG00000180818,HOXC10,-0.112321182535098,-0.154486787114447,-0.0701555779557491,4.02013004358633,-5.49702789216304,1.17661850229225e-05,9.75976965443166e-05,2.95236396292223
ENSG00000262578,ZNF737,0.0986266210455042,0.0616006501862391,0.135652591904769,0.00533364283656602,5.49682998516021,1.17720265125257e-05,9.75976965443166e-05,2.95186843128938
ENSG00000257652,AC019173.1,0.37131901648791,0.23189752566281,0.51074050731301,1.06088140272323,5.49594115822204,1.17982976425399e-05,9.77665934149068e-05,2.94964290391299
ENSG00000150722,PPP1R1C,-0.164814851247581,-0.226705610315463,-0.102924092179699,1.57881188191578,-5.49534722723094,1.1815885575108e-05,9.78634041160743e-05,2.94815573864826
ENSG00000223510,CDRT15,0.127467962194405,0.0795291273680874,0.175406797020723,-1.10956052881709,5.48704060366259,1.20646668794621e-05,9.98739881085545e-05,2.92735433254555
ENSG00000078967,UBE2D4,0.0972260761653689,0.0606560636444156,0.133796088686322,1.79060197018288,5.48633414883064,1.20860680917675e-05,0.000100000550410509,2.92558504727902
ENSG00000143140,GJA5,-0.299036427469948,-0.411518158069991,-0.186554696869904,-0.790126060375573,-5.48613779059105,1.20920233526012e-05,0.000100000550410509,2.92509327152767
ENSG00000165794,SLC39A2,0.42234463393588,0.263470933591599,0.581218334280161,3.58798460508725,5.48579500846501,1.21024265556501e-05,0.000100036665988423,2.92423477440005
ENSG00000176383,B3GNT4,0.0990724769236965,0.06179609831239,0.136348855535003,1.01959862411426,5.48458677369284,1.21391679397985e-05,0.000100290344100838,2.92120869887212
ENSG00000104375,STK3,-0.103234104516957,-0.142084905311683,-0.0643833037222322,4.30550515634589,-5.48337345362896,1.21761775627329e-05,0.000100545984428088,2.91816980239734
ENSG00000165948,IFI27L1,-0.114770356586313,-0.157975639711718,-0.0715650734609083,4.2370283965309,-5.4817279801259,1.22265515728293e-05,0.000100911672916583,2.91404839381803
ENSG00000187566,NHLRC1,0.070421511667185,0.0438957885894906,0.0969472347448795,0.661043415689404,5.47851326074721,1.23255753263688e-05,0.000101678327468348,2.90599605554273
ENSG00000263166,CU457734.2,-0.116625050413303,-0.160572011453052,-0.0726780893735541,-0.970223745016892,-5.47630465975701,1.23940773456627e-05,0.000102192559129188,2.90046353432476
ENSG00000103966,EHD4,-0.107384822351105,-0.147868434682941,-0.0669012100192691,4.30009265977458,-5.47379149887573,1.24724943592643e-05,0.000102780340794228,2.89416775580908
ENSG00000108423,TUBD1,0.0814925324300757,0.0507692557348302,0.112215809125321,2.89545236633765,5.47362306646006,1.2477767795691e-05,0.000102780340794228,2.89374579895506
ENSG00000146409,SLC18B1,0.0776717724564848,0.0483862824778553,0.106957262435114,2.98203197991357,5.47312448675279,1.24933910136879e-05,0.00010285790823142,2.89249674772942
ENSG00000151967,SCHIP1,-0.230879004888689,-0.317940876277149,-0.143817133500229,2.70287768029845,-5.47244050891989,1.2514855973877e-05,0.000102983469739356,2.89078321069185
ENSG00000172059,KLF11,0.110289693210251,0.0686946025702657,0.151884783850237,2.09871644207253,5.47163928273601,1.25400479516719e-05,0.000103139560646679,2.88877590321314
ENSG00000091409,ITGA6,-0.163739702026577,-0.22550872462087,-0.101970679432284,7.88277625584079,-5.47025877665559,1.25835739551947e-05,0.000103446215852898,2.88531724375589
ENSG00000213145,CRIP1,-0.343922066730973,-0.473723726072385,-0.214120407389562,0.535743983082274,-5.46769653666441,1.26647644610764e-05,0.000104062043338334,2.87889763443385
ENSG00000039139,DNAH5,-0.147149040552613,-0.202696835481206,-0.0916012456240196,-1.75531823686908,-5.46657381087162,1.27005074489526e-05,0.000104304018806488,2.87608456465685
ENSG00000174938,SEZ6L2,-0.13758089964585,-0.1895348893796,-0.0856269099120999,1.43185732847297,-5.46466880489888,1.27613887166517e-05,0.000104752102625591,2.87131127368991
ENSG00000100802,C14orf93,-0.107669089167241,-0.148334551392865,-0.0670036269416162,2.5697149886965,-5.46373882485884,1.27912167279323e-05,0.000104944967738625,2.86898098894335
ENSG00000188372,ZP3,-0.0901002196920488,-0.124139158288958,-0.0560612810951395,2.86489582586804,-5.46228612614201,1.28379515488667e-05,0.000105238766695992,2.86534081201921
ENSG00000090776,EFNB1,-0.128166643624123,-0.176587174755581,-0.0797461124926647,5.54848278262015,-5.46223106124508,1.28397264381402e-05,0.000105238766695992,2.86520282790617
ENSG00000151365,THRSP,0.235406650513008,0.14644136566922,0.324371935356797,-2.0819514054544,5.46037864621124,1.289957962504e-05,0.000105653905059248,2.86056086362177
ENSG00000059728,MXD1,0.134253014361194,0.0835148677860835,0.184991160936305,3.5291326325885,5.46026916765085,1.29031257973764e-05,0.000105653905059248,2.86028651544865
ENSG00000174132,FAM174A,0.0977321374415075,0.0607756448784609,0.134688630004554,4.64604016718882,5.45721740298811,1.30023749203355e-05,0.00010641400471838,2.8526386664791
ENSG00000186648,LRRC16B,0.195968327457021,0.121819233425833,0.27011742148821,-0.434795836157524,5.45386824644696,1.31121850252517e-05,0.000107259744532821,2.84424494538129
ENSG00000104518,GSDMD,-0.113977874995138,-0.157108457672796,-0.0708472923174804,3.93682125560841,-5.45330559491544,1.31307247420404e-05,0.000107358412012746,2.84283475622414
ENSG00000198768,APCDD1L,-0.186568427771042,-0.257186915246278,-0.115949940295806,-0.843406497795318,-5.45185561226856,1.31786248993768e-05,0.000107696918371485,2.83920054380284
ENSG00000196498,NCOR2,-0.113084068071575,-0.155895723504374,-0.0702724126387766,4.71733357135011,-5.45084719063774,1.3212042283271e-05,0.000107916794854929,2.83667298415754
ENSG00000125945,ZNF436,0.0971964586501587,0.0603942065940484,0.133998710706269,2.85011146477563,5.45005206842528,1.32384517213684e-05,0.000108079241565634,2.83468000958396
ENSG00000270249,RP11-514P8.7,0.218154648184489,0.135541169590022,0.300768126778956,-1.57448251863594,5.44926799107693,1.32645466100053e-05,0.000108211542995416,2.83271468488948
ENSG00000131389,SLC6A6,-0.151501044015047,-0.208874319543613,-0.0941277684864813,2.8733358855272,-5.44917286963602,1.32677158852763e-05,0.000108211542995416,2.8324762564732
ENSG00000141720,PIP4K2B,-0.104954043768105,-0.144703757690762,-0.0652043298454489,3.73065017817633,-5.44866082106462,1.32847895882186e-05,0.000108297500169969,2.83119276306026
ENSG00000087008,ACOX3,0.101056265071624,0.0627567736036221,0.139355756539625,4.49621456976356,5.44496184455437,1.3408789991317e-05,0.000109254609894836,2.82192053565015
ENSG00000101928,MOSPD1,0.0931319199927433,0.0578342641331676,0.128429575852319,3.71622332502947,5.4447418940439,1.34162001446937e-05,0.000109261270269292,2.82136916192773
ENSG00000143702,CEP170,-0.122213724135487,-0.168538155048023,-0.0758892932229515,3.64067213283263,-5.44420525794487,1.34342968534914e-05,0.000109354912452315,2.82002390711145
ENSG00000125319,C17orf53,-0.155660232833616,-0.21466898714113,-0.0966514785261032,0.986416614184648,-5.44359534791835,1.34548945253068e-05,0.000109468810489892,2.81849494800998
ENSG00000166669,ATF7IP2,0.132882155201739,0.0825026905255609,0.183261619877918,2.03824664990163,5.44299230098308,1.34752918290759e-05,0.000109580967361764,2.81698317376025
ENSG00000263801,AL591684.2,-0.161970859676722,-0.223395466815053,-0.100546252538391,-0.177418379274064,-5.44150590704073,1.35257009041178e-05,0.000109936950016648,2.8132568582885
ENSG00000182195,LDOC1,0.0770078686574633,0.0477999076787519,0.106215829636175,2.83997804884005,5.44074622080347,1.35515382715722e-05,0.000110092962634689,2.8113523163474
ENSG00000265491,RNF115,-0.0766409148274079,-0.105721584208483,-0.047560245446333,2.02501947416171,-5.43852195799941,1.36274741828479e-05,0.000110655624513639,2.80577588422313
ENSG00000149557,FEZ1,-0.221998448814369,-0.306298138495344,-0.137698759133394,5.24237380978618,-5.43436205466519,1.37706497287619e-05,0.00011176345639313,2.79534590374957
ENSG00000112562,SMOC2,-0.172386210400591,-0.23786531662176,-0.106907104179422,-1.07651766695659,-5.43280835108948,1.38245145474716e-05,0.000112145707095079,2.79145011757011
ENSG00000161036,LRWD1,-0.110158905093028,-0.152006822114293,-0.0683109880717639,2.84704917721006,-5.43213269153916,1.3848005200833e-05,0.000112281306356852,2.78975591533619
ENSG00000128805,ARHGAP22,-0.0906074483153838,-0.125038351579656,-0.0561765450511113,2.09099256286433,-5.43050338806269,1.39048173919254e-05,0.000112686815959109,2.78567037004118
ENSG00000167131,CCDC103,-0.141247684907516,-0.194929511893537,-0.0875658579214951,0.537341764966249,-5.4297352659941,1.39316827562163e-05,0.000112849354016996,2.78374422309183
ENSG00000176225,RTTN,-0.192441699678692,-0.265587734782856,-0.119295664574529,4.82098438646092,-5.42916448043918,1.39516801966616e-05,0.000112956128920016,2.78231289777014
ENSG00000072840,EVC,-0.0834015609445856,-0.115118881092352,-0.0516842407968191,2.84133396836979,-5.42628122886923,1.4053139373083e-05,0.000113722011147512,2.77508247158962
ENSG00000258417,OC90,-0.0977951774831605,-0.13499611153119,-0.060594243435131,-2.07350619576555,-5.42485581851451,1.41035736928611e-05,0.00011407443963484,2.77150775880101
ENSG00000236895,GTF2H4,-0.0757633280740909,-0.104591238058087,-0.046935418090095,1.44744883816433,-5.42338570005088,1.41557816705369e-05,0.000114429339880461,2.76782081173021
ENSG00000179388,EGR3,0.34621924200422,0.21447924643373,0.47795923757471,2.35275937131638,5.42323173048208,1.4161260851676e-05,0.000114429339880461,2.76743466093986
ENSG00000269875,FTSJ1,-0.104769855034272,-0.144640117924781,-0.0648995921437633,4.32811551281685,-5.42265343023798,1.41818594840037e-05,0.00011448126571794,2.76598429106101
ENSG00000068438,FTSJ1,-0.104769855034272,-0.144640117924781,-0.0648995921437633,4.32811551281685,-5.42265343023798,1.41818594840037e-05,0.00011448126571794,2.76598429106101
ENSG00000109743,BST1,-0.0933638920423887,-0.128894809259747,-0.0578329748250304,0.252875395878692,-5.42246970309657,1.41884100515688e-05,0.00011448126571794,2.76552350194665
ENSG00000196812,ZSCAN16,0.11301886509259,0.0700061986594086,0.156031531525771,1.26011571708018,5.42224554993526,1.41964061039989e-05,0.000114490042998333,2.76496132163514
ENSG00000138744,NAAA,0.109387229021677,0.0677403052113031,0.151034152832051,3.63458949380652,5.42011246166492,1.42727266272228e-05,0.000115049561475176,2.7596113634309
ENSG00000164708,PGAM2,0.176247604273782,0.109139403799317,0.243355804748247,0.272698651001781,5.41966239826547,1.42888825455446e-05,0.000115123796999179,2.75848253724742
ENSG00000085831,TTC39A,0.30809186637911,0.190747462355491,0.425436270402729,3.73460552617689,5.41804309025856,1.4347163957044e-05,0.000115537195461657,2.75442098271565
ENSG00000243496,HLA-DOB,-0.073879004265984,-0.102043968035635,-0.0457140404963328,-1.10886446900124,-5.41298023990867,1.45309393309962e-05,0.000116960299918699,2.74172143323451
ENSG00000121904,CSMD2,-0.100011574467646,-0.138145933696987,-0.0618772152383041,-0.853440184717024,-5.41200782933531,1.45665082752706e-05,0.000117189680410709,2.739282104966
